time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
3.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.657, 1.272, -3.194,357.714, 89.108, 354.345,1.793, 0.784, -3.119,355.880, 36.997, 328.694,null,null,null,null,null,null
3.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.659, 1.271, -3.192,358.039, 88.997, 354.471,1.793, 0.784, -3.118,355.898, 36.896, 328.655,null,null,null,null,null,null
3.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.272, -3.191,358.051, 88.953, 354.566,1.793, 0.783, -3.118,355.883, 36.809, 328.577,null,null,null,null,null,null
3.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
3.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.660, 1.271, -3.190,358.090, 88.849, 354.614,1.793, 0.783, -3.117,355.884, 36.714, 328.464,null,null,null,null,null,null
4.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.272, -3.189,358.223, 88.718, 354.738,1.793, 0.783, -3.117,355.904, 36.604, 328.472,null,null,null,null,null,null
4.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.188,358.235, 88.447, 354.804,1.793, 0.783, -3.116,355.935, 36.486, 328.513,null,null,null,null,null,null
4.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
4.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
4.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
4.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
4.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
4.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
4.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
4.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
4.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
4.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
4.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.661, 1.271, -3.187,358.380, 88.108, 354.905,1.793, 0.783, -3.116,355.928, 36.410, 328.525,null,null,null,null,null,null
