time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
3.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
3.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
3.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
3.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
3.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
3.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
3.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
3.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
3.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
3.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
4.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
4.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
4.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
4.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.169, 11.984, 355.285,-0.273, 0.783, -2.222,11.780, 345.566, 15.289,0.108, 1.086, -0.413,null,null,null
