time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
0.861,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.868,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.875,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.881,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.887,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.893,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.899,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.905,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.911,-1.165, 1.436, -3.477,330.467, 284.549, 354.565,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.653, 0.973, -1.669,324.182, 71.965, 44.451,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.918,-1.165, 1.436, -3.477,330.483, 284.565, 354.511,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.285, 71.883, 44.352,0.040, 0.794, -1.255,51.298, 296.707, 182.135,null,null,null,null,null,null
0.925,-1.165, 1.435, -3.477,330.517, 284.604, 354.541,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.166, 71.923, 44.350,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.930,-1.165, 1.435, -3.477,330.517, 284.604, 354.541,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.166, 71.923, 44.350,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.937,-1.165, 1.435, -3.477,330.517, 284.604, 354.541,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.166, 71.923, 44.350,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.943,-1.165, 1.435, -3.477,330.517, 284.604, 354.541,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.166, 71.923, 44.350,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.949,-1.165, 1.435, -3.477,330.517, 284.604, 354.541,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.166, 71.923, 44.350,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.955,-1.165, 1.435, -3.477,330.517, 284.604, 354.541,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.166, 71.923, 44.350,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.961,-1.165, 1.435, -3.477,330.517, 284.604, 354.541,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.166, 71.923, 44.350,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
