time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
3.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.217, 1.596, -0.846,14.301, 10.268, 349.561,2.419, 0.997, -1.038,358.013, 279.679, 348.114,null,null,null,null,null,null
3.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.181, 1.609, -0.843,13.166, 0.239, 349.632,2.404, 1.008, -1.041,358.759, 277.067, 350.405,null,null,null,null,null,null
3.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
3.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
3.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
3.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
3.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
3.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
3.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
3.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
3.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
3.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
3.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
4.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
4.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
4.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
4.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.142, 1.618, -0.845,12.573, 349.953, 349.460,2.388, 1.017, -1.045,359.655, 276.147, 352.123,null,null,null,null,null,null
4.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.105, 1.629, -0.851,12.222, 340.552, 349.879,2.372, 1.026, -1.050,0.387, 276.674, 352.138,null,null,null,null,null,null
4.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.070, 1.639, -0.858,11.900, 332.861, 350.713,2.356, 1.035, -1.055,359.780, 275.167, 352.301,null,null,null,null,null,null
4.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.040, 1.647, -0.868,11.781, 327.433, 351.250,2.343, 1.040, -1.060,359.136, 273.661, 351.325,null,null,null,null,null,null
4.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.040, 1.647, -0.868,11.781, 327.433, 351.250,2.343, 1.040, -1.060,359.136, 273.661, 351.325,null,null,null,null,null,null
4.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.040, 1.647, -0.868,11.781, 327.433, 351.250,2.343, 1.040, -1.060,359.136, 273.661, 351.325,null,null,null,null,null,null
4.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.040, 1.647, -0.868,11.781, 327.433, 351.250,2.343, 1.040, -1.060,359.136, 273.661, 351.325,null,null,null,null,null,null
4.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.040, 1.647, -0.868,11.781, 327.433, 351.250,2.343, 1.040, -1.060,359.136, 273.661, 351.325,null,null,null,null,null,null
4.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.040, 1.647, -0.868,11.781, 327.433, 351.250,2.343, 1.040, -1.060,359.136, 273.661, 351.325,null,null,null,null,null,null
4.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.040, 1.647, -0.868,11.781, 327.433, 351.250,2.343, 1.040, -1.060,359.136, 273.661, 351.325,null,null,null,null,null,null
